# Wavelength [nm],one_counts_500avgs_8.0ms
1014.4565060941532,10592.143133459558
1015.1795784445894,10622.126061793379
1015.9025759588112,10663.967919629738
1016.6254986368185,10707.822686296964
1017.3483464786113,10758.585368510423
1018.0711194841897,10802.254881770747
1018.7938176535536,10844.557960760509
1019.516440986703,10874.410953940604
1020.2389894836379,10892.263736079787
1020.9614631443583,10900.080235728667
1021.6838619688642,10895.314527416018
1022.4061859571557,10886.709978731413
1023.1284351092327,10877.590124862907
1023.8506094250952,10869.284316466254
1024.5727089047432,10841.829814465324
1025.2947335481767,10813.96638926235
1026.0166833553958,10791.484050476847
1026.7385583264004,10764.935507114586
1027.4603584611905,10724.864330227241
1028.182083759766,10668.344579193821
1028.9037342221272,10581.728448982907
1029.625309848274,10486.240605624142
1030.346810638206,10366.666554505946
1031.0682365919238,10237.486961301654
1031.789587709427,10106.770320966632
1032.5108639907157,9970.913543548604
1033.23206543579,9834.129508322021
1033.9531920446498,9699.41776236545
1034.674243817295,9562.133696531162
1035.3952207537259,9419.688390758572
1036.1161228539422,9265.145378174073
1036.836950117944,9095.924423471994
1037.5577025457314,8925.866365858103
1038.2783801373043,8737.289402037683
1038.9989828926628,8548.577759943168
1039.7195108118067,8362.179734113433
1040.4399638947361,8195.604958894985
1041.160342141451,8027.819802658075
1041.8806455519516,7867.45865797229
1042.6008741262376,7714.4019658824955
1043.3210278643091,7570.459372156095
1044.0411067661662,7427.44334589948
1044.7611108318088,7286.675426112744
1045.4810400612369,7134.868367585412
1046.2008944544505,6984.333040854714
1046.9206740114496,6832.45809305275
1047.6403787322342,6672.449206015962
1048.3600086168044,6518.295642123992
1049.07956366516,6364.850188017034
1049.7990438773013,6221.332693910883
1050.518449253228,6080.959354330857
1051.2377797929403,5950.921182464153
1051.957035496438,5827.901887462498
1052.6762163637213,5716.242943181871
1053.3953223947901,5602.836622271905
1054.1143535896445,5489.938191454766
1054.8333099482843,5379.187989897055
1055.5521914707097,5271.827529888592
1056.2709981569205,5162.902603918881
1056.989730006917,5056.425772979035
1057.7083870206989,4948.741954862085
1058.4269691982663,4843.363726682849
1059.1454765396193,4743.673533082743
1059.8639090447577,4649.701505072898
1060.5822667136817,4559.317081085772
1061.3005495463913,4479.291000619491
1062.0187575428863,4395.222884099286
1062.7368907031669,4313.55786269741
1063.454949027233,4231.684963974904
1064.1729325150845,4143.679005157249
1064.8908411667217,4051.3292928781634
1065.6086749821443,3958.783593302698
1066.3264339613524,3862.351978929977
1067.0441181043461,3765.772485823344
1067.7617274111253,3666.445909257648
1068.47926188169,3574.7048562631903
1069.1967215160403,3486.1486398439633
1069.914106314176,3403.750236617784
1070.6314162760973,3324.3259689994206
1071.348651401804,3244.9873392771483
1072.0658116912964,3166.3349946486696
1072.7828971445742,3086.751877101284
1073.4999077616376,3006.4428428634874
1074.2168435424865,2919.624437739181
1074.9337044871208,2834.7317567450687
1075.6504905955408,2747.156467242622
1076.3672018677462,2658.5679457859824
1077.0838383037371,2574.4404746002824
1077.8003999035136,2493.3217946418076
1078.5168866670756,2415.6940788614106
1079.233298594423,2340.084848669361
1079.9496356855561,2270.433781033836
1080.6658979404747,2203.8601067886325
1081.3820853591787,2134.137996747452
1082.0981979416683,2067.7725771403166
1082.8142356879434,1997.4571187597337
1083.530198598004,1930.195060116495
1084.2460866718502,1861.3294854634116
1084.9618999094819,1788.9759175284357
1085.677638310899,1723.7260563077316
1086.3933018761018,1656.408640410248
1087.10889060509,1593.3421717397514
1087.8244044978637,1533.4176883615223
1088.539843554423,1477.7964785734382
1089.2552077747678,1424.9376199347262
1089.970497158898,1374.7426913352313
1090.685711706814,1325.2548644265898
1091.4008514185152,1277.2155016345123
1092.115916294002,1229.252403849258
1092.8309063332745,1181.3012872734207
1093.5458215363324,1133.4023374719545
1094.2606619031758,1088.358261878308
1094.9754274338047,1042.3577988712086
1095.6901181282192,998.9048363646089
1096.4047339864192,957.6337264926271
1097.1192750084047,918.5364445955419
1097.8337411941757,880.6184832238572
1098.5481325437322,845.9271370479963
1099.2624490570743,813.4076280328595
1099.9766907342018,782.314575737016
1100.690857575115,751.9267137762414
1101.4049495798135,722.0692520535908
1102.1189667482977,692.1515091911002
1102.8329090805673,663.2624295850651
1103.5467765766225,635.9243849797828
1104.2605692364632,610.065048403273
1104.9742870600894,586.6025867178314
1105.6879300475011,562.8909952429186
1106.4014981986984,542.1026689359585
1107.1149915136812,522.0798173429899
1107.8284099924495,503.4754032701165
1108.5417536350033,485.83134605544063
1109.2550224413426,469.7122109555432
1109.9682164114674,454.20384869525225
1110.6813355453778,438.4584136627311
1111.3943798430737,424.07917842017275
1112.107349304555,410.86321904399927
1112.820243929822,398.29219033268805
1113.5330637188745,385.87385688919915
1114.2458086717124,375.42445428407353
1114.958478788336,365.48737760844347
1115.671074068745,355.7090235926579
1116.3835945129395,347.0236251544265
1117.0960401209195,338.1333016501014
1117.808410892685,329.62671687023135
1118.5207068282361,321.982043232816
1119.2329279275727,314.90193297826517
1119.9450741906949,307.9865687903339
1120.6571456176025,300.26555019700425
1121.3691422082957,292.83786587112746
1122.0810639627744,286.52523768225404
1122.7929108810386,280.3190939676251
1123.5046829630883,274.56098254759416
1124.2163802089235,269.55026111815704
1124.9280026185443,264.78464876497503
1125.6395501919505,260.6177539722595
