# Wavelength [nm],zero_counts_500avgs_8ms
578.5508750208401,-102.35923747575893
578.9926035460791,-101.96816780819591
579.4343056459417,-105.2296275838713
579.8759813060778,-104.54527909296219
580.3176305121373,-103.16092895630851
580.75925324977,-101.90364524546648
581.200849504626,-102.98886623031598
581.642419262355,-104.67237718410091
582.0839625086071,-103.50115611146241
582.525479229032,-100.53490404404369
582.9669694092801,-105.57376369232735
583.4084330350007,-104.19920013090146
583.8498700918442,-104.1287967553847
584.2912805654602,-105.4720918869721
584.732664441499,-103.21762517590022
585.17402170561,-104.88746437409365
585.6153523434435,-104.95197738402085
586.0566563406493,-102.80114477612294
586.4979336828775,-102.09330675084165
586.9391843557777,-105.43494195626914
587.380408345,-104.18159736055303
587.8216056361942,-103.46399617017376
588.2627762150107,-100.90837831131564
588.7039200670987,-102.9712642497636
589.1450371781085,-102.32404305343397
589.58612753369,-103.18047793433128
590.0271911194932,-102.34751559764096
590.4682279211678,-101.28379944866334
590.9092379243638,-104.69975459395074
591.3502211147312,-104.22852574451504
591.7911774779201,-103.67517739727926
592.23210699958,-102.1128573020742
592.673009665361,-103.87265399637516
593.113885460913,-103.76121003185325
593.5547343718861,-106.42626697394643
593.99555638393,-102.52544662029233
594.4363514826947,-104.37516792391588
594.87711965383,-104.48661958167646
595.3178608829862,-101.61229829797213
595.7585751558129,-100.99050360221172
596.19926245796,-102.76203912099805
596.6399227750775,-105.87487627653235
597.0805560928154,-103.58718310919852
597.5211623968235,-102.1695749512655
597.9617416727517,-102.57823220585385
598.40229390625,-105.44079771141186
598.8428190829684,-101.6690024407455
599.2833171885566,-103.75728982204524
599.7237882086647,-105.27460441788313
600.1642321289424,-102.50002395609704
600.60464893504,-105.02041717941991
601.0450386126072,-104.84640136292673
601.4854011472937,-103.21959006009847
601.9257365247498,-105.54835205725087
602.3660447306254,-102.3005747925172
602.80632575057,-103.2665082140137
603.246579570234,-101.4636916472903
603.686806175267,-103.9332774497413
604.1270055513191,-104.5863461451254
604.5671776840401,-103.78075215854288
605.00732255908,-105.18856652310521
605.4474401620887,-103.4424842727477
605.8875304787161,-104.7447220825039
606.3275934946123,-104.0779600723458
606.7676291954268,-104.28326520474602
607.2076375668099,-102.5801971005712
607.6476185944116,-102.9634347580153
608.0875722638814,-101.52821777852816
608.5274985608694,-104.03690298109225
608.9673974710257,-104.28521828936242
609.40726898,-102.73857446276124
609.8471130734424,-103.64584026208323
610.2869297370025,-105.10643928965791
610.7267189563307,-104.32824696816915
611.1664807170765,-104.33020145011263
611.60621500489,-106.1212365397867
612.0459218054211,-100.96899198631263
612.4856011043198,-101.37765802689697
612.9252528872358,-103.09444535374035
613.3648771398193,-101.15475295266327
613.80447384772,-104.5100862386241
614.244042996588,-103.60673876256196
614.6835845720731,-103.63020081151627
615.123098559825,-103.91762602955657
615.562584945494,-104.10142670671762
616.00204371473,-106.01565709238244
616.4414748531827,-107.37457104187101
616.8808783465022,-103.22154428085794
617.3202541803382,-103.1081213574537
617.7596023403408,-104.57852553621046
618.19892281216,-101.65532013591319
618.6382155814456,-104.24025901482105
619.0774806338472,-103.5324323209071
619.5167179550155,-105.63828925613157
619.9559275305998,-104.41427439193106
620.39510934625,-103.09835759592049
620.8342633876164,-104.09555821334811
621.2733896403486,-103.48355071703838
621.7124880900967,-102.75812853892853
622.1515587225105,-105.45058086700257
622.59060152324,-103.6262918679201
623.0296164779352,-104.4533809929701
623.4686035722458,-103.44249022382952
623.9075627918219,-100.58769668253882
624.3464941223133,-104.39863519132064
624.78539754937,-103.10812794853543
625.224273058642,-105.31370144681203
625.6631206357789,-103.55198511452085
626.101940266431,-104.65282883261219
626.5407319362481,-105.19247567012975
626.97949563088,-102.6760087933016
627.4182313359768,-105.22572939503448
627.8569390371881,-104.44751767271414
628.2956187201643,-101.99946149089376
628.7342703705549,-105.67348240355432
629.17289397401,-105.18857029579166
629.6114895161794,-104.16596033430565
630.0500569827134,-102.89695415903515
630.4885963592615,-105.50728137622137
630.9271076314736,-105.23354180426705
631.3655907849999,-105.17879352590381
631.8040458054903,-103.68299335674794
632.2424726785946,-101.85475726658238
632.6808713899626,-102.21063474648959
633.1192419252445,-103.82768579493599
633.55758427009,-103.55198731557536
633.995898410149,-104.35756553357757
634.4341843310717,-102.11873754094404
634.8724420185079,-104.94219991309728
635.3106714581073,-101.05306536517499
635.74887263552,-104.11511363343915
636.1870455363959,-100.95725131770489
636.6251901463851,-103.96455769480632
637.063306451137,-103.48355001139569
637.5013944363021,-102.52935768899363
637.93945408753,-103.52461120595464
638.3774853904708,-107.02848846588944
638.8154883307741,-103.80226517563415
639.2534628940903,-103.39164210754672
639.6914090660688,-102.69751255975325
640.1293268323601,-103.74165186874659
640.5672161786135,-104.20896733767368
641.0050770904794,-105.26482885217558
641.4429095536074,-106.21899532671287
641.8807135536476,-103.1394116697253
642.3184890762501,-105.40365576618625
642.7562361070643,-105.9276792672304
643.1939546317404,-103.0396894216412
643.6316446359288,-105.58550275725197
644.0693061052785,-101.12737328851377
644.50693902544,-103.85114473286126
644.9445433820631,-105.30393043612546
645.3821191607977,-104.6528221486812
645.819666347294,-103.6732143719799
646.2571849272014,-104.64500258527336
646.69467488617,-104.36147930200876
647.13213620985,-103.77293348924916
647.5695688838911,-104.2109247338548
648.006972893943,-101.91146412215151
648.4443482256561,-106.96983127804748
648.8816948646801,-103.94304652365744
649.3190127966648,-104.40646055273321
649.7563020072602,-105.33913128298215
650.1935624821161,-105.72822400557509
650.6307942068829,-105.19248010870797
651.06799716721,-102.85785040438849
651.5051713487476,-104.9246064419053
651.9423167371453,-104.22069997792865
652.3794333180534,-102.80113823551976
652.8165210771217,-105.51119341688812
653.25358,-105.18856852979266
653.6906100723384,-102.44918280452076
654.1276112797866,-101.37179392694985
654.5645836079947,-105.87096328677141
655.0015270426125,-106.45950286948145
655.4384415692899,-106.08213253344621
655.8753271736772,-103.4366166627275
656.3121838414238,-104.01734489229476
656.7490115581799,-101.16257769215288
657.1858103095952,-103.9176343805423
657.62258008132,-104.43969636054717
658.059320859004,-103.86483851106077
658.4960326282969,-104.15032126446991
658.9327153748491,-105.55030592881157
659.36936908431,-107.74410228284529
659.8059937423301,-102.64667850424127
660.2425893345587,-100.91423900167288
660.6791558466462,-103.60478917234455
661.1156932642423,-105.74778276596659
661.552201572997,-100.68546478437199
661.98868075856,-102.46678286048672
662.4251308065815,-105.16901965906946
662.8615517027114,-104.82879912981385
663.2979434325994,-101.96621836152516
663.7343059818957,-105.78688873076804
664.17063933625,-103.55980863900847
664.6069434813124,-103.54220592644825
665.0432184027326,-102.04834581829665
665.4794640861606,-107.15557633164308
665.9156805172466,-104.53550502486685
666.3518676816401,-104.13662174568283
666.7880255649911,-104.87963982874497
667.2241541529497,-104.77795716412102
667.6602534311659,-104.83466709188106
668.0963233852893,-100.69914604096002
668.53236400097,-106.99133043954633
668.968375263858,-101.6416266739707
669.404357159603,-101.13128767835444
669.840309673855,-103.11986356507968
670.2762327922641,-104.26566817873511
670.71212650048,-102.51762761497774
671.1479907841527,-104.17768516842968
671.5838256289322,-104.81315994493727
672.0196310204683,-102.75030532042483
672.4554069444108,-104.20310857655342
672.8911533864101,-104.31260221891263
673.3268703321156,-103.24499672720525
673.7625577671773,-102.85588798411156
674.1982156772455,-103.95087169930618
674.6338440479698,-103.13159232052456
675.069442865,-102.38660967144604
675.5050121139864,-106.19749624482151
675.9405517805785,-105.90223913665258
676.3760618504267,-106.0684510709394
676.8115423091805,-105.37431942611545
677.24699314249,-103.35450269589742
677.6824143360051,-101.97794745360693
678.1178058753758,-106.49274552887603
678.5531677462518,-105.42320389393358
678.9884999342834,-103.16091860446032
679.42380242512,-103.75729437983141
679.859075204412,-106.28939365378088
680.294318257809,-104.0466847264699
680.729531570961,-104.73885350450448
681.164715129518,-104.61371582984832
681.5998689191301,-108.5281564664449
682.0349929254468,-100.21813482792837
682.4700871341182,-103.99388783978966
682.9051515307942,-105.33717415193038
683.3401861011249,-105.35477839003302
683.77519083076,-104.10533759848249
684.2101657053496,-103.62628215772308
684.6451107105433,-101.84107145678946
685.0800258319914,-104.1346764802158
685.5149110553436,-104.1659476724535
685.94976636625,-103.07488426193164
686.3845917503603,-104.9461232777463
686.8193871933246,-103.1882982466986
687.2541526807927,-104.51594788417712
687.6888881984145,-102.44136118580958
688.12359373184,-101.4558782777654
688.5582692667192,-103.12181531474342
688.9929147887017,-105.13578289809041
689.4275302834378,-104.50422531596
689.8621157365773,-101.15084163303554
690.29667113377,-102.23018973325208
690.731196460666,-103.89221486221426
691.165691702915,-108.01784593299145
691.600156846167,-104.15031771091218
692.0345918760721,-104.99891411329702
692.46899677828,-103.2997497572343
692.9033715384406,-102.51370951467686
693.3377161422043,-102.44332032637189
693.7720305752202,-102.54891294591886
694.206314823139,-103.63019791063093
694.64056887161,-104.9324262518004
695.0747927062836,-104.05059125334714
695.5089863128094,-104.72908255602151
695.9431496768375,-103.76707586033362
696.3772827840177,-103.76511151339756
696.81138562,-107.09300598321948
697.2454581704343,-101.34441847116852
697.6795004209706,-84.22422137727699
698.1135123572586,-103.12964076144311
698.5474939649486,-104.17768559983534
698.98144522969,-103.48158804047712
699.4153661371331,-105.5033760235546
699.8492566729277,-105.55420737237017
700.2831168227239,-103.55589347761669
700.7169465721713,-106.09582519243021
701.15074590692,-101.915378894564
701.5845148126199,-102.2243224192973
702.018253274921,-103.0240487747581
702.451961279473,-104.29890347741996
702.8856388119261,-99.52984193726569
703.31928585793,-102.84611754811506
703.7529024031347,-103.11204286438658
704.1864884331901,-104.64304213558182
704.6200439337463,-104.51398662038295
705.0535688904529,-103.40337742909524
705.48706328896,-103.96846850524973
705.9205271149175,-103.1609252343434
706.3539603539754,-105.13773713162728
706.7873629917834,-100.0480108303414
707.2207350139915,-104.18551249913784
707.65407640625,-105.10057971439232
708.0873871542083,-103.40729259856899
708.5206672435165,-105.12209722785677
708.9539166598245,-103.82964437020514
709.3871353887826,-106.05085351008496
709.82032341604,-104.50618221505258
710.253480727247,-105.24723261285008
710.6866073080537,-102.67600008018798
711.1197031441098,-103.46203582714834
711.5527682210652,-104.51203850901898
711.9858025245699,-101.78828135413615
712.4188060402739,-103.98997708536162
712.8517787538269,-103.54416769681933
713.284720650879,-107.02848425784225
713.71763171708,-104.63718819521279
714.15051193808,-100.57009539727201
714.5833612995287,-104.00366369624662
715.0161797870761,-103.21957907066778
715.4489673863721,-103.70059294707056
715.8817240830668,-104.54723319279896
716.3144498628101,-104.44165320321503
716.7471447112515,-104.37125303799043
717.1798086140413,-103.47964772258375
717.6124415568294,-104.18354838943583
718.0450435252657,-103.79053569955047
718.477614505,-107.19273403331572
718.9101544816823,-101.02570134461783
719.3426634409625,-105.84555256541599
719.7751413684907,-104.70952474132841
720.2075882499165,-105.72431452003607
720.6400040708899,-104.39277010534067
721.0723888170611,-104.809250551089
721.5047424740798,-101.7824197124725
721.9370650275958,-102.73661821109476
722.3693564632592,-105.4623071104687
722.80161676672,-105.3821422823723
723.2338459236279,-106.34414256819949
723.666043919633,-102.28885429172392
724.098210740385,-104.07013802868691
724.5303463715342,-102.33773190162485
724.9624507987301,-106.26398282504789
725.3945240076226,-104.1659533761376
725.8265659838621,-103.5989186892801
726.2585767130983,-103.11398610082375
726.6905561809809,-104.57265630353517
727.1225043731599,-106.55922238183567
727.5544212752854,-104.79360569330974
727.9863068730074,-104.41622884391107
728.4181611519755,-104.36930703936733
728.8499840978396,-105.70671774105445
729.28177569625,-106.4184438691299
729.7135359328564,-100.13601712229382
730.1452647933086,-105.43884229114624
730.5769622632565,-101.55560020767327
731.0086283283505,-102.9673532095204
731.44026297424,-104.0427680418742
731.8718661865751,-104.8874563036975
732.3034379510057,-103.9801956981765
732.7349782531817,-104.4436014434867
733.1664870787533,-104.12880359833802
733.59796441337,-103.38969979838065
734.0294102426819,-104.83662151419409
734.4608245523389,-101.68269286102283
734.8922073279911,-103.04164722426876
735.3235585552881,-105.26092060084889
735.75487821988,-102.87544656980505
736.1861663074167,-103.52265912236732
736.6174228035482,-105.39582922361599
737.0486476939243,-105.69107576200602
737.4798409641949,-102.60169651576544
737.91100260001,-103.48551194045216
738.3421325870195,-105.29806436873118
738.7732309108733,-101.9603482273395
739.2042975572214,-103.26650725400786
739.6353325117136,-104.22265532598
740.0663357600001,-104.90114731930363
740.4973072877303,-103.6204221144615
740.9282470805546,-105.15141087646172
741.3591551241226,-105.41538970350037
741.7900314040845,-100.38238845269305
742.22087590609,-107.49970536086687
742.651688615789,-102.06984323275972
743.0824695188317,-105.67347799150512
743.513218600868,-103.65561972697456
743.9439358475472,-105.11818321633046
744.37462124452,-106.0840910758533
744.8052747774359,-103.05337633995313
745.235896431945,-104.52964302871783
745.666486193697,-102.14610999734947
746.097044048342,-103.60869621601053
746.52756998153,-104.42014020495527
746.9580639789107,-101.39330118602331
747.3885260261341,-104.45142483821961
747.8189561088502,-104.20114716246103
748.2493542127089,-104.95394294805183
748.67972032336,-103.61652119620935
749.1100544264534,-104.08187298925819
749.5403565076393,-104.47880387555696
749.9706265525675,-103.04165444388683
750.4008645468876,-104.9070134237051
750.8310704762499,-105.55811991087725
751.2612443263042,-100.18879584198251
751.6913860827005,-103.62237399470106
752.1214957310887,-104.18354971268988
752.5515732571184,-105.78493852092636
752.9816186464399,-101.84303596711082
753.4116318847031,-104.67042571658618
753.8416129575577,-107.38826042274817
754.2715618506538,-102.40421774025204
754.7014785496413,-102.23214063358216
755.1313630401701,-103.626287362143
755.5612153078899,-103.70058788315609
755.991035338451,-104.93242854782314
756.4208231175029,-101.0706661325643
756.8505786306961,-103.00645434173124
757.28030186368,-103.74165033786048
757.7099928021047,-100.35108945609237
758.1396514316201,-102.5156710402423
758.5692777378763,-103.84919499695589
758.9988717065229,-102.25951486646295
759.4284333232099,-105.12014338921699
759.8579625735874,-100.90837345962626
760.2874594433055,-100.92793765085572
760.7169239180134,-102.64667029988507
761.1463559833617,-103.10422952530777
761.5757556249999,-101.89973520569524
762.0051228285784,-104.06427483651775
762.4344575797465,-103.96846416703951
762.8637598641546,-104.41426316612771
763.2930296674524,-103.57545495978738
763.72226697529,-100.3706558851678
764.1514717733172,-103.6517051235703
764.5806440471837,-102.55281874701289
765.0097837825398,-100.83993486171897
765.4388909650354,-103.32712543356769
765.8679655803201,-102.07962445693316
766.2970076140439,-101.59860609697371
766.7260170518568,-102.00923669287627
767.1549938794091,-104.42600689950754
767.5839380823501,-101.7902343642749
768.01284964633,-104.03103595472616
768.4417285569987,-106.76843690604223
768.8705748000062,-106.60419075630516
769.2993883610022,-104.65281655456737
769.7281692256369,-105.81426466824752
770.1569173795599,-104.60393525245993
770.5856328084216,-102.70142985670724
771.0143154978714,-103.60868703116655
771.4429654335594,-104.34779004537246
771.8715826011356,-104.31259649063641
772.30016698625,-103.20198732142578
772.7287185745523,-101.18603401319302
773.1572373516925,-102.0229218533616
773.5857233033206,-105.01846170107827
774.0141764150865,-100.63072281506106
774.44259667264,-104.26957439590115
774.870984061631,-105.4349372780923
775.2993385677098,-103.9684568989069
775.7276601765259,-105.37041481640689
776.1559488737294,-103.0181784369303
776.58420464497,-102.48047138462353
777.012427475898,-103.28214541909273
777.4406173521629,-101.34832333873453
777.868774259415,-104.81902114240881
778.2968981833039,-101.1997254993006
778.72498910948,-101.36202137607486
779.1530470235926,-103.28998171742813
779.5810719112922,-105.53856702051716
780.0090637582282,-102.04637838326698
780.437022550051,-104.06427877142634
780.86494827241,-102.84025250791281
781.2928409109555,-102.30253725972638
781.7207004513373,-103.03382967033833
782.1485268792054,-105.12795498154621
782.5763201802097,-100.51339777720402
783.00408034,-101.27988689361148
783.4318073442263,-101.46955681812116
783.8595011785386,-103.6575721294806
784.2871618285866,-104.65673170859162
784.7147892800205,-104.53159422583647
785.14238351849,-103.58718283684475
785.5699445296452,-103.54613077253525
785.9974722991358,-104.77209583626691
786.4249668126118,-104.68801091537811
786.8524280557232,-101.84107777661714
787.27985601412,-104.62740485611792
787.7072506734519,-99.43402477481594
788.1346120193689,-104.3751699782627
788.561940037521,-104.12487879834637
788.9892347135582,-103.37209748924363
789.41649603313,-102.91846793591111
789.8437239818867,-103.4327203992297
790.270918545478,-103.7827116486369
790.6980797095542,-105.65002040519649
791.1252074597649,-103.41707055963285
791.55230178176,-102.87153136729482
791.9793626611895,-101.99163883471766
792.4063900837034,-102.85198059726197
792.8333840349515,-105.26874137449074
793.2603445005836,-105.01455458833608
793.6872714662499,-102.07179743249078
794.1141649176003,-102.95169856229542
794.5410248402845,-102.31036322022142
794.9678512199526,-103.8237723932193
795.3946440422544,-101.09805076562031
795.82140329284,-103.90198760217613
796.2481289573592,-101.99163711765203
796.6748210214618,-102.88718010929371
797.1014794707978,-104.30476875289342
797.5281042910173,-102.24387351462694
797.95469546777,-104.80728834882717
798.3812529867059,-102.13437147694655
798.8077768334749,-102.31622401968163
799.234266993727,-102.16957605425006
799.6607234531122,-103.92154361915924
800.0871461972799,-105.24722334374103
800.5135352118806,-103.48551184508428
800.9398904825641,-101.79024742884422
801.3662119949803,-104.3223785881392
801.7924997347789,-104.32628669809739
802.21875368761,-100.399975576969
802.6449738391235,-103.06706862547138
803.0711601749694,-104.05254745072406
803.4973126807973,-100.87709533223956
803.9234313422577,-101.85476133017025
804.3495161449999,-102.7776812184053
804.7755670746743,-104.08187260346064
805.2015841169305,-102.70924196051891
805.6275672574186,-101.6435914172216
806.0535164817885,-103.03774484629848
806.4794317756899,-103.04947549843226
806.9053131247731,-102.70533492397823
807.3311605146878,-102.50979364970026
807.7569739310838,-105.30393468200892
808.1827533596112,-103.28018456387129
808.6084987859199,-101.59274709870515
809.03421019566,-103.27824347625716
809.4598875744811,-103.65366305831772
809.8855309080329,-103.62041555704276
810.311140181966,-102.73464963122309
810.73671538193,-98.97647311144121
811.1622564935747,-101.60447945649666
811.5877635025502,-101.9114624475658
812.0132363945063,-103.43075309558405
812.4386751550929,-104.17573849379477
812.8640797699601,-100.65221757883795
813.2894502247575,-103.48941379557046
813.7147865051354,-103.96064517965368
814.1400885967435,-102.76789848393074
814.5653564852316,-103.38578519568179
814.9905901562499,-103.72405853486592
815.4157895954482,-102.14610544315445
815.8409547884767,-104.7056212586449
816.2660857209846,-103.13550567144456
816.6911823786224,-101.9525277117171
817.11624474704,-103.14723475434889
817.5412728118872,-105.41147698342053
817.9662665588138,-101.23686599760411
818.3912259734698,-101.90364686870676
818.8161510415052,-103.51288240328948
819.2410417485701,-103.5422163808848
819.6658980803139,-103.69471783683412
820.0907200223869,-101.46956396156185
820.515507560439,-103.21762927879816
820.9402606801201,-101.79219672055186
821.36497936708,-101.49889209782162
821.7896636069687,-99.58459201263277
822.2143133854361,-103.71427521257685
822.6389286881323,-103.30952563594863
823.0635095007069,-102.35532468035107
823.48805580881,-97.77585988523943
823.9125675980915,-102.48242859578836
824.3370448542013,-100.14969830004645
824.7614875627894,-94.26781607120382
825.1858957095056,-102.32599145268824
825.6102692799999,-101.85280591658419
826.0346082599224,-104.6039425060076
826.4589126349225,-101.39721475303584
826.8831823906506,-101.23101556744382
827.3074175127564,-104.89527320014335
827.73161798689,-103.8198719494485
828.1557837987011,-102.04247065051848
828.5799149338397,-99.971757288844
829.0040113779559,-101.81761339388032
829.4280731166994,-102.11482542477894
829.85210013572,-104.27935079528264
830.2760924206679,-103.46400199162615
830.700049957193,-101.5164953146148
831.1239727309451,-102.95953040960484
831.5478607275741,-103.01035689510947
831.97171393273,-102.48634217200205
832.3955323320628,-101.04328973798285
832.8193159112221,-101.39135228579983
833.2430646558582,-101.28575247080312
833.6667785516208,-102.24387403566101
834.09045758416,-102.98886069819007
834.5141017391255,-104.93829804770229
834.9377110021674,-100.67765094106706
835.3612853589353,-103.44640254349338
835.7848247950797,-103.34081708774926
836.20832929625,-102.84415234561554
836.6317988480963,-104.08774593675928
837.0552334362685,-102.74640264213673
837.4786330464167,-103.01036903804689
837.9019976641905,-103.46204404580475
838.3253272752399,-102.8050572115169
838.7486218652151,-103.19611923455669
839.1718814197658,-102.96734484269025
839.5951059245418,-97.85212590169289
840.0182953651932,-98.85328741181148
840.44144972737,-101.60644179616817
840.864568996722,-103.12181128482548
841.2876531588989,-104.08187876243396
841.710702199551,-101.79024584621799
842.133716104328,-102.9419278928018
842.5566948588801,-102.45896341787463
842.9796384488568,-103.57349501832705
843.402546859908,-101.13128196992082
843.8254200776842,-104.57851222823153
844.248258087835,-103.51873879695258
844.6710608760101,-100.43127250947545
845.0938284278595,-100.56619293717989
845.5165607290334,-101.37375406439543
845.9392577651814,-98.35465105733273
846.3619195219537,-102.44723394731157
846.7845459849999,-97.5333945218245
847.2071371399703,-102.54890420540383
847.6296929725146,-102.90281370824782
848.0522134682826,-101.10977239007909
848.4746986129244,-103.64779929265802
848.89714839209,-101.195820563011
849.3195627914291,-103.64779723200355
849.7419417965918,-104.68801335513045
850.1642853932278,-103.26455194357155
850.5865935669872,-103.07097427794281
851.0088663035201,-99.81923521375087
851.4311035884759,-100.21227029708633
851.8533054075049,-103.17852596272881
852.2754717462569,-102.0952673614913
852.6976025903821,-104.26958632896466
853.1196979255301,-100.04996121636167
853.5417577373507,-100.85362447163135
853.9637820114941,-100.37455741105872
854.3857707336102,-103.79639839284309
854.8077238893488,-100.23182229145968
855.2296414643599,-105.94526106319734
855.6515234442934,-103.23522554467175
856.0733698147993,-104.22265263996796
856.4951805615274,-101.29749391733517
856.9169556701277,-101.13323810101033
857.3386951262501,-102.71316181914581
857.7603989155443,-101.56146451596881
858.1820670236606,-101.32682196258507
858.6036994362487,-104.32629419949613
859.0252961389584,-103.11594692545184
859.44685711744,-101.03546971515756
859.8683823573431,-103.56566263556653
860.2898718443178,-101.363976664262
860.7113255640138,-101.8039234237441
861.1327435020813,-102.33185795661267
861.55412564417,-100.32763811629864
861.97547197593,-102.72293402121451
862.396782483011,-101.32485722523772
862.818057151063,-105.66174551751729
863.239295965736,-101.86845067159547
863.6604989126799,-100.11059040618682
864.0816659775447,-103.34863463505147
864.5027971459801,-102.83633892007902
864.9238924036362,-102.39835310811823
865.3449517361629,-102.00336094440802
865.76597512921,-100.37260284291669
866.1869625684276,-104.0857839285034
866.6079140394653,-101.15475029697953
867.0288295279734,-97.76216763416235
867.4497090196018,-104.41818767131724
867.8705525,-101.48520248064679
868.2913599548183,-99.6549845074953
868.7121313697065,-99.36558662500593
869.1328667303147,-103.7729316082703
869.5535660222924,-100.9748548138712
869.97422923129,-103.33691159654772
870.394856342957,-102.09135631988482
870.8154473429438,-103.07879492471368
871.2360022168999,-99.89745213309004
871.6565209504753,-103.96846955761859
872.07700352932,-99.7879559182303
872.4974499390839,-102.28298105201242
872.917860165417,-102.32598949381446
873.338234193969,-100.68742324271805
873.75857201039,-101.71593740813228
874.1788736003301,-101.85281008736148
874.5991389494386,-102.55673034677396
875.0193680433661,-102.38270328034163
875.4395608677621,-100.63266876612732
875.8597174082769,-100.16338831386649
876.27983765056,-102.91063563348202
876.6999215802615,-101.3561562514074
877.1199691830312,-100.392156244393
877.5399804445194,-103.02600490882553
877.9599553503757,-101.5888317763748
878.37989388625,-98.44461092238305
878.7997960377922,-101.8997330595719
879.2196617906526,-102.26147160203566
879.6394911304806,-105.15141397650436
880.0592840429265,-102.23801476217712
880.47904051364,-104.34778695762117
880.8987605282712,-100.14382741287679
881.3184440724698,-99.47118279267369
881.7380911318858,-101.1430090847049
882.1577016921692,-103.03969137032081
882.57727573897,-102.58605149924372
882.9968132579379,-102.56455081029763
883.4163142347229,-104.72126636296333
883.8357786549751,-72.2749014456717
884.2552065043441,-101.02765353710295
884.67459776848,-102.09917935380265
885.0939524330327,-99.08792996949774
885.5132704836521,-101.21731927927664
885.9325519059884,-101.20558396649581
886.3517966856909,-101.16452440287102
886.77100480841,-99.71755684210619
887.1901762597955,-102.08745303158811
887.6093110254974,-99.33039520774086
888.0284090911654,-104.4787925681311
888.4474704424496,-86.93856464223538
888.8664950650001,-102.93409584811634
889.2854829444664,-99.69214159845517
889.7044340664986,-104.3497540220196
890.1233484167467,-99.4965955765577
890.5422259808606,-99.37927469369626
890.9610667444899,-99.91114511747024
891.379870693285,-101.19971140265206
891.7986378128957,-99.06641760037621
892.2173680889719,-102.76595698096283
892.6360615071633,-103.31734542755095
893.05471805312,-99.74493323678965
893.4733377124919,-101.3189946698509
893.891920470929,-99.73320432168039
894.310466314081,-99.03708319111391
894.7289752275981,-99.4046978233004
895.14744719713,-99.09184163829583
895.5658822083267,-100.40976436923316
895.9842802468382,-100.30025438161549
896.4026412983142,-102.60561217128293
896.8209653484048,-100.3080701899274
897.2392523827601,-102.82461147783881
897.6575023870295,-101.49497845058615
898.0757153468634,-100.84580037282498
898.4938912479114,-101.48911403533305
898.9120300758237,-98.75355532999653
899.33013181625,-102.62516530442554
899.7481964548402,-94.11530119779799
900.1662239772445,-101.97990134016128
900.5842143691126,-103.17656734680351
901.0021676160945,-100.53881141620093
901.42008370384,-98.1434773498781
901.8379626179991,-100.44300337826967
902.2558043442217,-101.26620944492856
902.6736088681579,-101.89973766190367
903.0913761754573,-102.16175623248094
903.5091062517699,-99.20916558156893
903.9267990827459,-101.91929272338584
904.344454654035,-101.6807431048142
904.7620729512871,-99.7762128397609
905.1796539601521,-102.93997673244225
905.5971976662801,-99.98739980884412
906.0147040553207,-102.5938844300085
906.4321731129241,-99.00189503864416
906.8496048247403,-100.577918263087
907.266999176419,-102.89108903069055
907.68435615361,-98.78484122394617
908.1016757419635,-104.98913241265365
908.5189579271292,-105.38411063280809
908.9362026947574,-102.83243230369145
909.3534100304977,-98.41331682906075
909.7705799199999,-101.0120013947088
910.1877123489144,-98.37420537983746
910.6048073028907,-102.53326820966214
911.0218647675786,-100.10668106281516
911.4388847286284,-102.05615628523621
911.8558671716901,-103.26846400236937
912.2728120824131,-101.7178933214307
912.6897194464477,-101.91929183266336
913.1065892494438,-100.88295281751496
913.5234214770513,-102.11677897168961
913.9402161149201,-101.0178733486758
914.3569731486998,-102.24191980309064
914.773692564041,-102.75812440384448
915.190374346593,-100.593562442583
915.6070184820061,-102.15784452124022
916.0236249559299,-99.90136454069707
916.4401937540147,-100.02064232300148
916.8567248619102,-100.87708504647718
917.2732182652663,-99.0057967807382
917.6896739497329,-96.80793224790537
918.1060919009599,-100.70306191301155
918.5224721045976,-100.19467555776622
918.9388145462954,-100.43127012254759
919.3551192117034,-99.21307446095793
919.7713860864716,-100.70306791665071
920.1876151562501,-101.34050753213506
920.6038064066884,-98.25689138526101
921.0199598234366,-102.43354719102544
921.4360753921446,-98.57365331662433
921.8521530984625,-99.47118702019858
922.26819292804,-101.36984655963485
922.684194866527,-100.85558340215515
923.1001588995737,-102.16565002569081
923.5160850128299,-103.38187115257617
923.9319731919453,-103.51483315059228
924.34782342257,-99.34212821954571
924.7636356903539,-102.44527238764198
925.179409980947,-99.0801058708477
925.5951462799991,-100.55250242601622
926.01084457316,-101.47737618179801
926.42650484608,-102.29470949140695
926.8421270844087,-100.70110543933139
927.2577112737962,-99.24240750093702
927.6732573998922,-100.80474088169613
928.0887654483469,-100.52316072441188
928.50423540481,-98.98429779893353
928.9196672549315,-102.37292776500165
929.3350609843613,-99.50441828173578
929.7504165787493,-103.2215328803311
930.1657340237457,-99.33430545754713
930.581013305,-100.87121928947228
930.9962544081623,-97.86189469992118
931.4114573188825,-102.71901795990043
931.8266220228106,-103.63997984843044
932.2417485055965,-99.82315413115695
932.65683675289,-101.64554770083478
933.0718867503412,-102.48437861507067
933.4868984835998,-98.88651783609401
933.9018719383158,-99.33429724300788
934.3168071001393,-101.72962271764968
934.7317039547199,-101.19972044579053
935.1465624877079,-100.81061045930342
935.561382684753,-100.76368458943989
935.976164531505,-100.63658131558331
