# Wavelength [nm],one_counts_50avgs_60.0ms
441.3115737823914,6320.879956791712
441.7607584606794,6377.784808920816
442.20992113341566,6408.012671223125
442.65906178625,6437.090494140542
443.10818040483235,6422.673051356952
443.55727697481257,6426.016431015164
444.00635148184057,6381.637858755382
444.45540391156646,6324.92123646983
444.90443424964,6249.680484591351
445.3534424817111,6168.039227411324
445.80242859342974,6057.921036455784
446.25139257044583,5926.0580308587705
446.70033439840927,5825.955880932322
447.14925406297,5679.983734863677
447.59815154977787,5557.031610335727
448.04702684448296,5439.146208269971
448.4958799327351,5312.337899283852
448.94471080018405,5207.725615166671
449.39351943248,5120.436209394083
449.8423058152727,5044.670080539212
450.2910699342122,4972.018178293644
450.73981177494824,4943.318995484663
451.18853132313086,4892.190956547913
451.63722856441007,4876.904866194804
452.08590348443556,4862.4053677873035
452.53455606885734,4857.631654713427
452.98318630332545,4876.143802912819
453.4317941734897,4913.673278480318
453.880379665,4962.366705597947
454.3289427635063,5022.128940802758
454.7774834546585,5108.121120828324
455.2260017241067,5191.341996027679
455.6744975575005,5280.414327199211
456.12297094049,5395.75586147437
456.57142185872516,5538.840613187665
457.0198502978558,5677.369252521507
457.4682562435318,5830.895443753482
457.9166396814033,6023.652445010003
458.36500059711994,6184.1395709151475
458.813338976332,6377.593454960323
459.261654804689,6548.461167444712
459.709948067841,6774.201469811252
460.158218751438,6987.400660772466
460.60646684113004,7193.650944385504
461.0546923225667,7429.507382573786
461.5028951813981,7630.637373840655
461.9510754032742,7851.41319673346
462.39923297384496,8091.682428296349
462.84736787876,8318.113998495131
463.2954801036695,8566.903908320006
463.7435696342233,8810.024298252745
464.1916364560715,9051.212751397301
464.6396805548637,9245.732889579123
465.08770191624996,9424.180009506286
465.53570052588026,9610.704272237928
465.9836763694046,9788.024678552783
466.4316294324727,9934.865992238098
466.87955970073443,10065.504628607738
467.32746715984007,10171.092181808373
467.7753517954391,10277.717237842087
468.2232135931818,10369.896557915952
468.67105253871784,10420.591386008613
469.11886861769733,10479.657040682323
469.56666181577003,10504.75224762263
470.01443211858594,10513.463606959414
470.46217951179494,10480.09844171583
470.9099039810471,10434.630973796411
471.3576055119921,10355.05438673326
471.80528409028,10286.556941726394
472.2529397015607,10203.51038824286
472.7005723314842,10100.87550467237
473.14818196570025,9979.281690752132
473.59576858985884,9814.242743593175
474.04333218961,9652.951362068903
474.49087275060356,9481.84970336575
474.9383902584894,9321.41515704743
475.38588469891744,9176.63706697658
475.8333560575377,9001.756280927
476.2808043200001,8834.67337035254
476.72822947195436,8623.400724231704
477.17563149905055,8453.401936507269
477.6230103869386,8275.540058482422
478.07036612126853,8138.043199823883
478.51769868769003,7991.7498626956485
478.9650080718531,7869.771071176738
479.4122942594077,7756.591643524653
479.85955723600387,7648.629766442271
480.3067969872913,7550.937223787693
480.75401349892,7420.905880451271
481.2012067565399,7305.29497101425
481.648376745801,7214.872328202371
482.09552345235306,7142.065145101857
482.54264686184604,7058.399205284364
482.98974695992996,6979.673460666902
483.43682373225477,6886.032757992223
483.8838771644702,6831.277566829301
484.33090724222626,6811.793485344314
484.7779139511728,6776.537350135916
485.22489727696,6732.998702361519
485.67185720523753,6715.140101465022
486.1187937216554,6708.819402140339
486.5657068118634,6704.683814820235
487.0125964615117,6701.724492183652
487.45946265625,6696.821206162864
487.9063053817283,6663.001623793469
488.3531246235965,6665.6015570946465
488.7999203675047,6671.502410115824
489.2466925991025,6676.41536704958
489.69344130403994,6687.300028496979
490.14016646796705,6710.751621941888
490.5868680765338,6748.603819332485
491.0335461153898,6789.944344774308
491.4802005701853,6829.383035187068
491.92683142657,6859.955886345519
492.37343867019393,6886.476209000765
492.82002228670694,6905.140695898901
493.266582261759,6937.619450768404
493.713118581,6979.636089541823
494.15963123008004,7030.49413189206
494.6061201946487,7099.079060417915
495.05258546035617,7127.723229206625
495.4990270128523,7186.441711730577
495.9454448377869,7233.527895916008
496.39183892081,7297.757020922627
496.8382092475715,7374.067634136327
497.28455580372145,7448.075138800885
497.73087857490947,7504.027010708592
498.1771775467857,7563.424924038743
498.623452705,7642.396219040654
499.0697040352024,7693.000913520483
499.5159315230426,7758.205849644817
499.9621351541706,7807.975244036702
500.4083149142364,7844.811540723763
500.85447078889007,7900.434940505821
501.30060276378117,7951.57764464976
