Wavelength [nm]	AM1.5G	Snaith Wavelabs
369.16857451624094	0.7105266611341159	0.5591597027830715
369.5	0.74469	0.5694456735321473
369.621095253793	0.7472039374687424	0.5732039308159235
370.0	0.75507	0.5794622137761265
370.0735962818061	0.7444044268406614	0.5806777867162176
370.5	0.68261	0.5892814151524566
370.52607758593	0.6831717112009325	0.5898075875338941
370.9785391518147	0.6929177333300883	0.5952608737341594
371.0	0.69338	0.5951890665942627
371.43098096511017	0.7167650271668776	0.5937470215181677
371.5	0.72051	0.5931959673828582
371.8834030114663	0.6851832465234926	0.5901348435161466
372.0	0.67444	0.5893176117016161
372.3358052765329	0.6530089072516716	0.586963942375151
372.5	0.64253	0.5856032596263875
372.78818774596	0.6288871921062542	0.5832150458881347
373.0	0.61886	0.5800659567974059
373.2405504053975	0.5895128505415016	0.5764896072569083
373.5	0.55786	0.5722628596689504
373.6928932404954	0.5572967517377535	0.5691203955604732
374.0	0.5564	0.5626458067138611
374.1452162369035	0.5552005138831773	0.5595842803921388
374.5	0.55227	0.5523691808767272
374.5975193802717	0.5594922853029226	0.5503859671377427
375.0	0.5893	0.5410002085607175
375.0498026562501	0.5955074030750135	0.5398388216885406
375.5	0.65162	0.5319477133454684
375.50206605048834	0.6517157821006393	0.5319114993862524
375.95430954863656	0.6726817906747908	0.5230057118364153
376.0	0.6748	0.5221508310852635
376.4065331363447	0.6659375776276855	0.5145444857199699
376.5	0.6639	0.5126597577749565
376.8587367992625	0.6985898484886826	0.5054259505834773
377.0	0.71225	0.5030255289904481
377.31092052304	0.7634275180923857	0.49774219735613257
377.5	0.79455	0.4956693352501651
377.7630842933271	0.8268567512205675	0.4927851646829472
378.0	0.85595	0.4906275662589839
378.21522809577374	0.8465789687100114	0.4886674775558943
378.5	0.83418	0.4860374678180258
378.6673519160298	0.8039595910033359	0.48449188989310643
379.0	0.74389	0.4830327158149258
379.1194557397453	0.7254794813904514	0.4825087184515684
379.5	0.66683	0.48186262762328236
379.57153955257	0.6716861048284527	0.48174116724770283
380.0	0.70077	0.483891323942751
380.0236033401539	0.7031293898817836	0.4840097733355988
380.47564708814696	0.7483156829311698	0.4907045105031865
380.5	0.75075	0.4910824097552995
380.9276707821991	0.7619378676623277	0.49771884279127004
381.0	0.76383	0.499949055113968
381.37967440796007	0.7065295383506667	0.5116560052095176
381.5	0.68837	0.515226872521177
381.83165795108	0.6209837374995677	0.5250693882826655
382.0	0.58678	0.5315945275640601
382.2836213972087	0.5418770603939155	0.5425880323469917
382.5	0.50762	0.5540295158052571
382.7355647319962	0.48282445631008086	0.5664855070618645
383.0	0.45499	0.5809044677051322
383.1874879410922	0.449552849708327	0.5911276927087515
383.5	0.44049	0.6123455828312147
383.6393910101468	0.45977892798411746	0.6218094836729635
384.0	0.50968	0.6481846035351694
384.09127392481	0.5286485470540194	0.6548604235366023
384.5	0.61359	0.6885583038612202
384.54313667073154	0.6187629495541265	0.6921147551280945
