# Wavelength [nm],shape_counts_50avgs_60.0ms
493.266582261759,1233.9061661697408
493.713118581,1244.7406930927466
494.15963123008004,1250.6935870657435
494.6061201946487,1264.0362369819734
495.05258546035617,1272.174352378086
495.4990270128523,1283.3917719049227
495.9454448377869,1292.9696078985562
496.39183892081,1291.1077158632493
496.8382092475715,1305.2364875807855
497.28455580372145,1313.136662268855
497.73087857490947,1331.0593954536241
498.1771775467857,1335.8356801300665
498.623452705,1350.8828123472974
499.0697040352024,1361.3886487600757
499.5159315230426,1376.6171081663445
499.9621351541706,1376.0299993487697
500.4083149142364,1390.3760952089106
500.85447078889007,1403.3736260525345
501.30060276378117,1415.9804145080534
501.7467108245597,1420.1814488097816
502.19279495687584,1435.9318813478174
502.63885514637934,1439.0967523677273
503.08489137872,1447.3021209875835
503.53090363954794,1455.3417475188778
503.9768919145129,1469.5499312984039
504.4228561892651,1477.7421859796398
504.8687964494541,1484.2211727595593
505.31471268073,1498.1980099210011
505.7606048687427,1510.3562132529637
506.2064729991422,1521.78212870369
506.6523170575783,1526.770967416833
507.09813702970087,1534.8479923290074
507.54393290115996,1548.7913954826222
507.98970465760556,1554.903150068882
508.4354522846874,1573.2346086479163
